Fecha;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
2;1;0.46;354;6;0;1;0;0;0;0;0;0;13.747304;-89.727526;416.87793;0;1;1;1;1;1;0;2.31352;9.803865
2;0;0.7;425;6.8;0;1;0;0;0;1;0;0;13.505896;-88.555404;798;11.8;1;1;1;0;1;0;0.20768;3.56
2;0;1;900;5.8;0;1;0;0;0;1;0;0;13.521147;-88.416044;543.547119;22.2;1;1;1;1;1;1;1.386;7.160672
2;0;0.3;200;4;0;0;0;0;1;1;0;0;13.448619;-88.368213;559.464983;0;1;1;1;1;1;1;0.066;0.946
2;0;0.35;100;5;0;1;0;0;0;1;0;0;13.4192;-88.6052;197.428;0;1;1;1;0;1;0;0.08448;1.41
2;0;1.75;500;10.2;0;1;0;0;0;0;0;0;13.603846;-88.943125;579.989014;40;1;1;1;1;1;0;0.2904;5.56
2;0;1;800;6;0;0;0;0;1;1;0;0;13.798448;-88.246065;988.416504;0;1;1;1;1;1;1;0.68464;6.534
2;0;0.7;700;5;0;1;0;0;0;1;0;0;13.523848;-88.395822;460.687256;4.3;1;1;0;1;1;1;0.8096;4.278908
2;0;0.7;425;6;0;0;0;0;0;1;0;0;13.426667;-88.622109;192.72937;0;1;1;1;0;1;1;0.17512;3.72
2;0;1.8;1600;5;0;1;0;0;0;0;0;0;13.515146;-88.459188;681.44873;0;1;1;0;1;0;1;2.44992;13.016974
2;1;1;1000;4.4;0;0;0;0;1;1;0;0;13.766222;-88.275766;829.649902;60;1;1;1;1;1;1;0.5896;3.142857
2;0;3.6;3240;6;0;1;0;0;0;1;0;0;13.753827;-89.829606;435;0;0;1;1;1;1;0;1.13256;4.069075
2;0;0.4;400;5;0;1;0;0;0;0;0;0;13.48137;-88.383487;619.705095;0;1;1;1;0;1;0;0.3256;2.15
2;0;0.23;150;4;0;1;1;0;0;1;1;0;13.410576;-88.202399;122.047729;33.3;1;1;1;1;1;1;0.04576;1.232
2;1;0.53;500;6;0;0;0;0;1;1;0;0;13.7873;-88.2696;913.433;0;1;1;1;1;1;1;0.49456;4.620168
2;0;1;550;7.8;0;0;0;0;0;1;0;0;13.398859;-88.611874;126.378418;63.6;1;1;1;0;1;1;0.18304;5.02
2;0;0.94;422;6;0;1;0;0;0;0;0;0;13.79195;-89.707051;655;0;1;0;0;1;1;0;1.16688;5.02395
2;1;1.5;1500;6;0;1;0;0;0;1;0;0;13.5077778;-88.3275;705;0;1;1;1;1;1;1;2.57576;13.823025
2;0;0.6;300;4;0;1;0;0;0;0;0;0;13.495065;-88.392646;608;0;1;1;1;1;1;1;0.40568;2.45
2;0;0.35;250;6;0;1;0;0;0;0;0;0;13.480844;-88.392052;686;0;1;1;1;0;1;0;0.26664;1.61
2;1;0.4;350;4;0;1;0;0;0;0;0;0;13.467703;-88.378699;539.912493;0;1;1;1;0;1;1;0.32296;1.86
2;0;0.44;177;4.7;0;1;0;0;0;0;0;0;13.772129;-89.710726;450;33.9;1;0;0;1;1;0;0.4356;1.894034
2;0;0.5;300;4;0;0;1;0;0;1;0;0;13.722698;-88.227379;949.463746;0;1;1;1;1;1;1;0.43648;2.684
2;0;2.28;788;6;0;1;0;0;0;1;1;0;13.721429;-89.56596;510.422424;0;1;1;1;1;0;1;1.77496;4.455462
2;1;0.3;300;6;0;1;0;0;0;0;0;0;13.4850867;-88.3734482;678;0;1;1;1;1;1;1;0.18656;1.1
2;0;0.8;758;6;0;1;0;0;0;1;0;0;13.806508;-89.919979;516.490479;0;1;1;1;1;0;0;0.35112;1.714707
2;0;1;600;5;0;0;0;0;0;1;0;0;13.713575;-88.272822;785.30896;0;1;1;1;0;1;1;0.528;0.369748
2;1;0.4;400;5.8;0;0;0;0;0;1;0;0;13.335921;-88.641442;4.138977;25;1;1;1;0;1;1;0.50072;3.28
2;0;1.5;1200;6;0;0;0;0;1;1;0;0;13.795;-88.2657;915.841;0;1;1;1;0;1;1;2.98936;11.152942
2;0;0.5;400;3.9;0;0;0;0;0;1;0;0;13.71477;-88.21384;825.310182;12.5;1;1;1;1;1;1;0.16368;1.65
2;0;0.7;500;6;0;1;0;0;0;0;1;0;13.477765;-88.555575;894.900269;0;1;1;1;1;1;1;1.31824;7.259999
2;0;1;1075;4.6;0;1;0;0;0;0;0;0;13.747345;-89.714945;366;0;1;0;1;1;1;0;1.37456;6.811681
2;0;0.84;200;6;0;1;0;0;0;0;0;0;13.58731;-88.957378;469;0;1;1;1;1;1;1;0.2684;3.28
2;0;3.29;3136;4;0;1;0;0;0;1;0;0;13.688457;-89.577867;637.294312;49;1;1;1;1;0;1;1.20736;3.088319
2;0;0.27;300;5;0;0;0;0;0;1;0;0;13.767954;-88.078746;624;0;1;1;1;0;1;1;0.0528;0.25
2;1;1.5;1750;4;1;0;0;0;0;1;1;0;13.682687;-89.686839;202.468628;0;1;1;1;1;0;0;5.64344;10.555378
2;0;0.4;296;6;1;0;0;1;0;0;0;1;13.733903;-90.078995;16.015991;0;1;1;1;1;0;0;0.53592;1.977229
2;1;0.7;450;6.3;0;0;0;0;0;1;0;0;13.469357;-88.674238;8.458252;66.7;1;1;0;1;1;1;0.12408;3.82
2;1;2;1400;5.6;0;1;0;0;0;1;0;0;13.620092;-88.821539;841.910156;35.7;1;1;1;1;1;1;1.32704;7.88
2;0;0.7;750;4.1;1;1;0;0;0;1;0;0;13.741522;-89.486319;544.440186;46.7;1;1;1;1;0;0;1.9096;4.79563
2;0;2.1;500;4;0;1;0;0;0;0;1;0;13.882156;-89.565845;938.657959;0;1;1;1;1;1;0;0.30888;1.048235
2;0;2.79;1605;4.5;1;0;0;1;0;0;0;1;13.348814;-88.734671;12;74.8;1;1;1;1;1;1;1.78464;13.5
2;1;1.7;1200;5.5;0;1;0;0;0;0;0;0;13.619527;-88.928489;653.647461;75;1;1;1;1;1;1;0.2948;5.71
2;0;0.89;717;5;0;0;0;0;0;1;0;0;13.923155;-89.831505;806;0;1;1;1;1;1;0;1.72832;7.476303
2;0;0.7;450;5.9;0;1;0;0;0;1;1;0;13.2104;-88.2856;144;11.1;1;1;1;1;1;1;0.11616;3.59
2;0;0.5;300;5;0;0;0;0;1;1;0;0;13.760383;-88.209867;1256;0;1;0;1;1;1;1;0.29304;2.464
2;0;1;900;5;0;1;0;0;0;0;0;0;13.58051;-88.928335;562.5;0;1;1;1;1;1;1;0.20592;2.67
2;0;0.35;225;4.9;0;1;0;0;0;1;1;0;13.4196;-88.5494;399.229;11.1;1;0;1;0;1;1;0.0836;2.17
2;1;3;2800;6;1;0;1;0;0;1;0;0;13.548689;-89.683493;-10.690186;0;1;1;1;1;0;1;11.09328;27.430674
2;0;0.56;320;5;0;1;0;0;0;0;0;0;13.77199;-89.716225;503.174316;0;1;0;0;1;1;0;0.12584;0.52689
2;0;2;2080;4;0;1;0;0;0;0;0;0;13.446955;-88.54123;728.710938;0;0;1;0;1;1;1;2.38304;12.345882
2;0;1.2;550;6;0;0;0;1;0;1;0;1;13.277168;-88.34662;4.835388;0;1;1;0;1;1;1;0.17072;4.75
2;0;0.63;625;4;0;1;0;0;0;1;0;0;13.758805;-89.775015;488.285156;0;1;1;1;1;0;0;0.9064;2.295209
2;0;0.37;370;5;0;1;0;0;0;1;0;0;13.506364;-88.557574;758.733398;0;1;1;1;1;1;1;0.47784;2.432017
2;1;0.21;150;6;0;1;0;0;0;0;0;0;13.686019;-89.472706;750;0;1;0;0;1;1;0;0.34584;1.410588
2;1;0.84;700;5.4;0;1;0;0;0;0;0;0;13.487162;-88.385705;622.108887;28.6;1;1;1;1;1;1;0.62744;3.75
2;0;0.6;600;4;0;0;0;0;0;1;0;0;13.794444;-88.17;772;0;1;1;1;1;1;1;0.54384;2.757983
2;0;1.75;1200;6.5;0;1;0;0;0;0;0;0;13.602132;-88.914881;751;16.7;1;1;1;1;1;1;0.1364;2.8
2;0;1.05;750;6.7;0;1;0;0;0;1;1;0;13.352474;-88.479141;147;13.3;1;1;1;1;1;1;0.22528;6.34
2;1;0.6;500;4;0;0;0;0;1;1;0;0;13.747145;-88.196273;792.863525;0;0;1;1;1;1;1;0.42768;3.894
2;0;0.5;400;5;0;1;0;0;0;1;0;0;13.523828;-88.333749;633.652588;0;1;1;0;1;1;1;0.49368;2.572269
2;0;1;625;6;0;0;0;0;0;1;1;0;13.6686;-88.7653;534.076;0;1;1;1;1;1;0;0.34496;4.52
2;0;0.18;200;5;0;0;0;0;1;1;0;0;13.962873;-88.182588;1087;0;1;1;1;0;1;0;0.58344;3.512606
2;0;2.5;1500;5;0;0;0;0;1;1;0;0;13.756747;-88.215442;1122.23938;0;1;1;1;1;1;1;1.68696;11.286
2;0;0.63;700;5;0;0;0;0;1;1;0;0;13.932775;-88.165709;871;0;1;1;1;1;1;1;0.2288;1.201681
2;0;4.8;3000;3;0;0;0;0;1;1;0;0;13.929566;-88.162905;834;100;1;1;1;1;1;0;0.85536;6.840335
2;0;0.18;200;5;0;1;0;0;0;1;1;0;13.446914;-88.234042;459.412659;0;1;1;1;1;1;1;0.11;1.496
2;0;1.2;1200;6;1;1;0;0;0;1;0;0;13.6916;-89.7141;196.355;0;1;1;1;1;1;0;5.7904;24.528152
2;1;2.57;1352;5.5;0;1;0;0;0;0;1;0;13.763972;-89.681803;518.181641;53;1;1;1;1;0;1;8.49288;15.859413
2;0;0.56;448;6;0;0;0;0;0;1;0;0;13.628797;-89.581798;396.753845;0;1;1;1;1;0;0;1.93424;3.397983
2;0;0.5;140;5;0;1;0;0;0;0;0;0;13.4903;-88.3901;662.099;0;1;1;1;0;1;0;0.48928;2.63
2;1;0.6;350;6;1;1;0;0;0;1;0;0;13.741524;-89.486592;527.610352;100;1;1;1;1;0;0;1.40976;3.554202
2;0;2;2000;6;0;1;0;0;0;0;1;0;13.5961;-88.8765;963.372;0;1;1;1;1;1;0;1.53736;9
2;1;0.5;310;4.4;1;1;0;0;0;0;0;0;13.716376;-89.450941;681.325195;100;1;0;0;1;1;0;0.68112;3.077227
2;0;2.57;848;5;1;1;0;0;0;0;1;0;13.742055;-89.630428;509;0;1;1;1;1;0;0;2.71216;6.789496
2;1;0.7;700;5.8;0;1;0;0;0;0;0;0;13.483461;-88.383724;600.554199;8.6;1;1;0;1;1;1;0.44616;2.46
2;1;0.27;400;4;1;1;0;0;0;1;0;0;13.519345;-88.597479;379;0;1;1;0;1;1;1;0.53592;2.835043
2;1;1;800;3.9;0;0;0;0;1;1;0;0;13.732019;-88.206668;950.033447;6.3;0;1;1;1;1;1;0.38368;4.092
2;0;3;2800;6;0;0;0;0;0;1;0;0;13.751419;-89.821933;361.180413;0;1;1;1;1;0;0;6.24448;28.021345
2;0;0.14;80;5;1;0;0;0;0;1;0;0;13.610696;-89.625553;269.961121;0;1;1;1;1;0;0;0.75944;1.332942
2;0;2.09;175;4.6;1;1;0;0;0;0;0;0;13.435745;-88.96403;20.983093;42.9;1;1;1;1;1;0;0.1012;0.21
2;0;1;3000;5;0;0;0;0;1;1;0;0;13.4592;-88.1715;779;80;0;0;1;0;0;1;1.188;4.714285
2;0;3;3000;3.7;0;1;0;0;0;1;0;0;13.227003;-88.626514;6.870804;33.3;1;1;1;0;1;1;1.66936;11.41
2;0;0.55;300;4;0;1;0;0;0;0;1;0;13.88611;-89.56342;903;0;1;1;1;1;1;0;0.14432;0.490839
2;0;0.11;38;4;0;1;0;0;0;0;0;0;13.772174;-89.711495;478.482788;0;1;0;0;1;1;0;0.02112;0.091512
2;1;0.4;300;8.5;0;0;0;0;1;1;0;0;13.6919;-89.8058;141;50;1;1;1;1;0;0;2.2836;5.767145
2;1;0.98;929;3.5;1;0;0;0;0;1;0;0;13.876058;-90.061397;103;0;1;1;1;1;0;0;0.33088;1.369917
2;0;0.7;700;6.7;0;1;0;0;0;1;0;0;13.621374;-88.819032;799.061523;14.3;1;1;1;1;0;1;0.88;5.26
2;1;0.5;300;4.8;0;1;0;0;0;0;0;0;13.498875;-88.309604;773.689941;10;1;1;1;1;1;1;0.26928;1.5
2;0;0.3;250;5;0;1;0;0;0;0;0;0;13.478096;-88.404152;819.288574;0;1;1;1;1;1;0;0.3696;2.09
2;0;0.27;300;5;0;0;0;0;1;1;0;0;13.790025;-88.26569;916.14209;0;1;1;1;0;1;1;0.3784;0.2
2;0;1.63;729;4;0;1;0;0;0;1;0;0;13.601236;-89.363047;834.951631;0;1;1;1;0;1;0;0.858;3.047647
2;0;2;1300;6;0;0;0;0;1;1;0;0;13.804314;-88.191912;654;0;1;1;1;1;1;1;1.35256;7.949581
2;0;2.5;2500;8;1;1;0;0;0;0;0;0;13.7347;-89.6742;378;12;1;0;1;1;0;0;16.26064;40.898739
2;0;0.35;250;5;0;0;0;0;0;1;0;0;13.922291;-89.425634;739.020508;0;1;0;0;1;1;0;0.32736;1.699915
2;1;0.56;400;5;0;1;0;0;0;0;0;0;13.774025;-89.715942;537;0;1;0;0;1;1;0;0.74272;3.140084
2;0;5.38;5000;4;0;1;0;0;0;1;0;0;13.69666;-89.535199;696.904995;0;1;1;1;1;0;0;2.2748;5.389075
2;1;0.48;200;4;0;0;0;0;0;1;0;0;13.715355;-88.2182;805.876832;0;1;1;1;1;1;1;0.15752;1.958
2;0;1.4;1400;5;1;1;0;0;0;1;0;0;13.693491;-89.713881;190.54834;0;1;1;1;1;1;0;1.33584;4.849245
2;0;0.4;400;5;0;1;0;0;0;0;1;0;13.49294;-88.417398;907.094482;0;1;1;1;1;0;1;0.83424;4.493362
2;0;0.7;700;6;0;1;0;0;0;0;0;0;13.514146;-88.487394;1050.13427;0;1;1;1;1;1;1;1.20296;6.455798
2;0;1.6;1600;6;1;0;1;0;0;1;0;0;13.668878;-88.433046;92.4151;100;1;1;1;1;1;1;2.442;13.762016
2;0;2.94;2500;6.8;0;1;0;0;0;0;0;0;13.591426;-88.940707;558;12;1;1;1;1;1;1;0.68288;12.43
2;0;0.7;778;6;0;0;1;0;0;0;0;0;13.679322;-89.840088;111.468994;0;0;1;1;1;1;0;0.39688;1.742438
2;1;0.8;800;5;0;0;0;0;0;1;0;0;13.326857;-88.64824;13.272461;25;1;1;1;1;0;1;0.6424;5.05
2;0;0.7;500;5;0;0;0;0;0;1;0;0;13.6897;-88.2782;801.069;0;1;1;1;0;1;1;0.1056;0.65
2;1;0.53;475;6;1;0;1;0;0;0;0;0;13.706048;-89.979002;4.712219;0;1;1;0;1;1;0;1.02168;4.273363
2;0;2.1;820;3.8;0;1;0;0;0;0;0;0;13.485304;-88.8798669;53;81.7;1;1;1;1;1;0;1.36048;14.4
2;0;1.4;800;4;1;0;0;1;0;0;0;1;13.34046;-88.76921;7;100;1;1;1;1;1;1;1.35344;11.15
2;1;0.7;400;4.8;0;1;0;0;0;0;0;0;13.52585;-88.953578;148;20;1;1;1;1;1;0;0.154;0.52
2;0;5.95;2000;3.6;0;1;0;0;0;1;0;0;13.988457;-89.550135;680;0;1;1;1;1;1;0;1.5312;5.671008
2;1;4.56;2200;3.7;0;0;1;0;0;1;0;0;14.3504;-89.38608;624;0;1;1;1;1;1;0;0.05368;0.178403
2;0;0.5;300;4;0;0;0;0;1;1;0;0;13.4527;-88.914;787;0;1;1;1;1;1;1;0.43296;2.97
2;0;0.13;100;5;0;1;0;0;0;0;1;0;13.499006;-88.400958;671.531982;0;1;1;1;1;1;1;0.25608;1.094706
2;0;1;900;4;1;0;0;1;0;0;0;1;13.38695;-88.75637;11;100;1;1;1;1;1;0;1.0692;10.2
2;0;1.4;1000;6;0;0;0;0;0;1;0;0;13.503992;-88.670159;31;0;1;1;0;1;1;1;0.22352;7.89
2;0;5.5;4000;5.5;1;0;0;0;0;0;0;0;13.728566;-89.658786;387.088745;100;1;1;1;1;1;0;4.6816;18.483529
2;0;1.08;1200;4.5;0;0;0;0;1;1;0;0;13.81088;-88.18896;664;33.3;1;1;1;1;1;1;0.98032;10.075629
2;0;0.5;346;6;0;1;0;0;0;0;0;0;13.74119;-89.723099;350.240479;0;1;1;1;1;1;0;0.48928;2.112185
2;0;0.35;250;4;1;0;1;0;0;1;0;0;13.623124;-89.750768;92.736694;0;1;1;1;1;0;0;2.40328;6.023193
2;0;2.1;998;4.2;0;1;0;0;0;0;0;0;13.479598;-88.879375;28;80.2;1;1;1;1;1;1;1.26456;9.65
2;0;1.06;965;6;0;1;0;0;0;0;0;0;13.817003;-89.870753;780.970459;0;1;1;1;1;1;0;1.89376;9.234453
2;1;2.1;1200;4.8;0;1;0;0;0;1;0;0;13.5063;-88.5569;771.57;25;1;1;1;1;1;1;0.28864;9.23
2;1;0.3;300;4.9;0;0;0;0;1;1;0;0;13.520598;-88.350642;476.040375;10;1;1;0;1;1;1;0.42504;2.486554
2;0;1.3;725;5;0;0;0;0;1;1;0;0;13.33076;-88.379558;51;96.6;1;1;1;0;1;0;0.18304;6.25
2;0;1;800;6;0;0;0;0;1;1;0;0;13.282811;-88.454914;8.531799;0;1;1;1;0;1;1;0.78144;4.36
2;0;0.35;290;4;0;1;0;0;0;0;0;0;13.5082;-88.317;653.47;0;1;1;1;1;1;1;0.26928;1.5
2;0;1;700;5;0;1;0;0;0;0;0;0;13.618626;-88.933401;606;0;1;1;1;1;1;1;0.17336;2.9
2;1;0.4;300;5;0;1;0;0;0;1;0;0;13.3203;-88.2552;525;0;1;1;1;1;0;1;0.41624;2.034706
2;0;0.39;338;6;0;1;0;0;0;0;0;0;13.802134;-89.730056;640.886597;0;1;0;0;1;1;0;0.50336;2.16395
2;0;0.25;100;4;0;1;0;0;0;1;0;0;13.524;-88.4439;568.739;0;1;0;0;1;1;1;0.16016;0.824538
2;0;0.28;318;4;0;0;0;0;1;1;0;0;13.793297;-88.231046;1057.82788;0;1;1;1;1;0;1;0.21912;1.694
2;1;0.62;461;6;0;0;0;0;0;1;0;0;13.964076;-89.856594;695.906494;100;1;1;1;1;1;0;1.5752;6.202521
2;0;0.27;300;6;0;0;0;0;0;1;0;0;13.4621;-88.1659;809;0;1;1;1;0;1;1;0.176;0.25
2;0;2.19;2240;5;0;1;0;0;0;1;0;0;13.781926;-89.799352;611.135742;0;1;1;1;1;0;0;0.374;1.864455
2;0;1.4;950;5.9;0;0;0;0;1;1;0;0;13.679311;-88.772345;537;5.3;1;1;1;1;1;1;0.49544;7.09
2;0;0.7;750;5.3;0;1;0;0;0;0;0;0;13.657446;-88.881716;738.147339;33.3;1;1;1;1;1;0;1.20296;7.03
2;0;1.35;750;6;1;0;0;0;0;1;0;0;13.6116;-88.6275;190;0;1;1;1;1;1;1;0.32208;4.86
2;1;0.16;200;4;0;0;0;0;1;1;0;0;13.793791;-88.230979;1050.5592;0;0;0;1;1;1;1;0.12056;1.43
2;1;0.35;230;6;0;0;0;0;1;1;0;0;13.503852;-88.533295;940;0;1;1;1;0;1;1;0.38808;1.900504
2;0;0.7;425;6;0;1;0;0;0;0;1;0;13.471648;-88.530438;1281;0;1;1;0;1;1;0;0.15048;3.02
2;0;1.4;900;4;1;0;0;1;0;0;0;1;13.3837;-88.75474;17;100;1;1;1;1;1;0;1.17656;9.65
2;0;0.1;100;5;0;0;0;0;1;1;0;0;13.597;-88.4518;339.236;0;1;1;1;1;1;1;0.088;0.510924
2;0;0.4;400;5.9;0;1;0;0;0;0;0;0;13.481667;-88.409444;887;5;1;1;1;1;1;1;0.75416;4.52
2;0;0.7;700;5.5;1;1;0;1;0;0;0;1;13.293518;-88.566062;7.256409;46.4;1;1;1;0;1;1;0.84392;4.43
2;1;0.7;300;6;0;0;0;1;0;1;0;1;13.2885;-88.3606;24;0;1;1;0;1;1;1;0.12232;2.89
2;0;1;650;5.5;0;0;0;0;0;0;1;0;13.678932;-88.766106;492.052734;46.2;1;1;1;0;1;1;0.35288;4.74
2;0;0.7;500;6;0;1;0;0;0;1;0;0;13.40685;-88.578433;242.787659;0;1;1;0;1;1;0;0.10824;2.82
2;0;0.5;400;5;0;1;0;0;0;0;0;0;13.491999;-88.397833;705;0;1;1;1;1;1;1;0.70048;4.15
2;0;1.4;1556;5;0;1;0;0;0;0;0;0;13.764951;-89.705913;429.647095;0;1;1;1;1;1;0;8.1004;13.191008
2;1;0.4;250;4;0;1;0;0;0;0;0;0;13.470082;-88.37734;541.177996;0;0;1;1;1;1;1;0.16456;0.8
2;1;0.36;400;6;0;0;0;1;0;1;0;1;13.189169;-88.28268;10.740906;0;1;1;1;0;1;1;0.24376;0.9
2;0;0.65;100;6.8;0;1;0;0;0;0;0;0;13.615625;-88.940908;554.862061;10;1;1;1;1;1;1;0.07832;1.05
2;1;3.5;3500;5;0;1;0;0;0;0;0;0;13.303179;-88.584404;-1.106018;100;1;1;1;1;0;1;2.51328;17.51
2;0;0.18;200;4;0;0;0;0;0;1;0;0;13.899715;-88.113931;828.249356;0;1;1;1;0;1;0;0.37576;1.4
2;0;0.5;612;7;0;1;0;0;0;0;1;0;13.760537;-89.661879;502;0;1;1;1;1;0;0;2.67256;6.874539
2;0;1;1000;6;0;0;0;0;1;1;0;0;13.8001;-88.2576;923.895;0;1;1;1;1;1;1;1.36224;8.272
2;0;1.82;2000;6;0;1;0;0;0;0;0;0;13.389166;-88.418917;200.671814;0;1;1;1;1;0;1;1.34552;7.95
2;0;3.7;4000;6;0;1;0;0;0;0;0;0;13.708279;-89.473564;852;0;1;1;1;1;1;0;7.964;38.185714
2;0;0.35;300;3.9;0;0;0;0;0;1;0;0;13.592133;-88.374588;300.540405;10;1;1;1;1;0;1;0.36784;1.980924
2;0;3.15;1600;6.5;0;1;0;0;0;0;0;0;13.610059;-88.922671;676;20.6;1;1;1;1;1;1;0.28072;7.046667
2;0;1.1;600;4.5;0;1;0;0;0;0;0;0;13.611359;-88.960994;404;25;1;1;1;1;1;1;0.15136;2.38
2;1;0.09;100;5;0;0;0;0;0;1;0;0;13.795116;-88.172133;800;0;1;1;1;1;1;0;0.23936;1.15
2;0;0.25;125;5;0;0;0;0;1;1;0;0;13.518164;-88.320052;544;0;0;1;1;1;1;1;0.16808;1.32
2;0;0.7;450;7;0;1;0;0;0;1;0;0;13.509022;-88.547792;897;0;1;1;1;1;1;1;0.12848;3.17
2;0;0.7;400;6;0;1;0;0;0;1;1;0;13.41463;-88.518041;382;0;1;1;1;0;1;0;0.11088;3.61
2;0;0.045;50;4;0;0;0;0;0;1;0;0;13.767245;-88.065508;520;0;1;1;1;0;1;1;0.07128;0.47
2;0;1.4;500;4;0;1;0;0;0;1;0;0;13.789619;-89.849869;632.985596;0;1;1;1;1;1;0;0.05104;0.179328
2;0;2.5;2250;5.9;0;0;0;0;0;0;1;0;13.767485;-89.62726;687;100;1;1;1;1;0;0;4.15448;10.731932
2;1;0.35;120;4;0;0;0;0;0;1;0;0;13.72559;-88.22004666;1083.9;0;0;1;1;1;1;1;0.12408;1.474
2;0;0.35;250;6;0;1;0;0;0;1;1;0;13.70684;-89.553918;527.983032;0;1;1;1;1;0;0;0.67496;1.267309
2;0;1;650;4.9;0;1;0;0;0;0;0;0;13.332295;-88.426604;58.857666;7.7;1;1;1;0;1;1;0.2068;6.33
2;0;2;950;4;0;0;1;0;0;1;0;0;13.710704;-89.843137;209.863403;0;1;1;1;1;1;0;0.4048;1.846892
2;0;0.4;400;4;0;0;0;0;1;1;0;0;13.89265;-88.151688;735;0;1;1;1;0;1;0;0.022;0.25
2;0;2.45;1800;6;0;0;1;0;0;0;0;0;13.579486;-89.800538;29.728394;0;1;1;1;1;0;0;0.17952;1.096303
2;0;0.54;600;4;0;0;0;0;1;1;0;0;13.809251;-88.192306;649.595059;0;1;1;1;0;1;1;0.85184;5.531513
2;0;0.5;500;4;0;0;0;0;0;1;0;0;13.854235;-88.153657;375;0;1;1;1;0;1;1;0.03784;0.55
2;0;0.63;648;5;0;0;1;0;0;1;0;0;13.652466;-89.921519;-4.53949;0;1;1;1;1;0;0;0.30624;1.466975
2;0;0.56;300;5;0;1;0;0;0;0;0;0;13.632515;-89.62681;232;0;1;0;0;1;1;0;0.27192;1.15916
2;0;0.35;300;7;0;0;0;0;1;1;0;0;13.596982;-88.932165;611;0;1;1;1;1;1;1;0.15136;2.77
2;0;2;2000;6;1;0;0;0;0;1;1;0;13.6794;-89.7094;178;0;1;1;1;1;1;0;4.972;26.507227
2;0;1;1100;6;0;0;0;0;0;1;0;0;13.911851;-88.128727;804.585693;0;1;1;1;0;1;1;0.41624;4.063866
2;0;2;1500;3.9;0;1;0;0;0;0;0;0;13.478173;-88.358425;926.288958;6.7;1;1;1;1;1;1;0.80608;7.612
2;0;0.45;350;4;0;0;0;0;1;1;0;0;13.759616;-88.205327;966;0;1;1;1;1;1;1;0.2024;1.76
2;0;0.59;549;4;0;1;0;0;0;1;0;0;13.759959;-89.774286;502.183594;0;1;1;1;1;0;0;0.92312;2.344203
2;1;0.7;700;6;0;0;0;0;1;1;0;0;13.6192;-88.8159;803.334;0;1;1;0;0;1;1;0.78232;4.82
2;0;0.5;510;6;0;0;0;0;1;1;0;0;13.943005;-88.192985;761.68689;0;1;1;1;0;1;0;0.14344;1.848739
2;0;1.5;1300;7.1;0;0;0;0;0;1;0;0;13.951769;-88.149203;663;0;1;1;1;1;1;1;1.29976;18.986554
2;0;0.59;202;4;0;0;0;0;0;0;0;0;13.839471;-89.684342;800;0;1;0;1;1;1;0;0.07568;0.314286
2;1;0.04;60;4.7;0;0;0;0;1;1;0;0;13.758745;-88.180593;812;0;1;1;1;1;1;1;0.0308;0.418
2;0;5.67;6300;3;0;0;0;0;0;1;0;0;13.932513;-89.72932;913.419434;100;1;1;1;1;1;0;1.96768;8.877646
2;0;0.3;250;5;0;1;0;0;0;1;0;0;13.5048;-88.3707;576.473;0;1;1;1;0;1;1;0.2992;1.75
2;0;0.54;200;4;0;1;0;0;0;0;1;0;13.885288;-89.563963;928.382656;0;1;1;1;1;1;0;0.16456;0.505631
2;0;1;800;4;0;0;1;0;0;1;0;0;13.72360333;-88.223205;988.9;0;1;1;1;1;1;1;0.76824;7.348
2;0;1.8;1166;5.3;0;1;0;0;0;1;0;0;13.685128;-89.577727;610.1698;0;1;0;1;1;0;0;0.96272;1.799747
2;1;0.48;400;4;0;0;0;0;0;1;0;0;13.4257;-88.1256;750;0;1;1;1;1;1;1;0.33792;3.058
2;1;1.58;1125;3.7;0;0;0;0;0;1;0;0;13.910947;-89.439413;893.401489;0;1;0;0;1;1;0;1.80312;7.570588
2;0;0.5;500;5;0;1;0;0;0;0;1;0;13.4917;-88.4118;801.52;0;1;1;1;1;1;1;0.69784;3.811176
2;1;0.6;250;3.8;0;1;0;0;0;0;0;0;13.618836;-88.942722;547;0;1;1;1;1;1;1;0.1804;2.44
2;1;1.6;1600;5;0;1;0;0;0;0;1;0;13.477149;-88.559799;799.136841;0;1;1;1;0;1;1;2.13752;10.624705
2;1;0.74;331;6;0;1;0;0;0;0;0;0;13.74708;-89.727528;407.760254;0;1;1;1;1;1;0;0.77704;3.370254
2;0;0.98;800;4;0;1;0;0;0;0;1;0;13.51252;-89.34755;821;0;1;1;1;1;1;0;0.26488;0.942858
2;1;0.53;225;5;0;1;0;0;0;0;0;0;13.805793;-89.733103;668.277954;0;1;0;0;1;1;0;0.22968;1.002016
2;0;0.7;500;5.6;0;1;0;0;0;0;1;0;13.422373;-88.568137;309.714722;40;1;1;0;1;1;0;0.10824;2.83
2;0;0.53;450;6;0;1;0;0;0;0;0;0;13.804253;-89.731387;653.083008;0;1;0;0;1;1;0;0.46992;2.275799
